1	3.24162	0.731304
2	0.758987	0.215872
3	7.08496	3.20245
4	-0.095269	0.0531117
5	1.98419	1.07006
6	0.570328	0.251456
7	-0.277855	0.0864567
8	1.62217	0.835082
9	0.114704	0.0641449
10	1.63089	0.558553
11	2.30838	1.18968
12	0.434622	0.151365
13	8.56884	5.12551
14	0.946987	0.0946728
15	2.16829	0.268739
16	-0.0352527	0.24463
17	2.47414	0.242341
18	13.8934	5.48292
19	1.06196	0.12729
20	0.122663	0.274389
21	0.930595	0.104334
22	6.41283	3.34856
23	-0.129139	0.073106
24	0.0825872	0.314825
25	nan	nan
26	-0.159726	0.0511863
27	1.575	0.326994
28	nan	nan
29	-0.0831716	0.0681852
30	6.71892	3.03025
31	1.83088	0.232128
32	0.766219	0.0963443
33	4.67067	0.35061
34	4.52229	1.9015
35	0.434016	0.0826517
36	1.98237	1.09857
37	-0.252458	0.0596833
38	0.105549	0.146306
39	-0.100941	0.180102
40	0.0707083	0.282411
41	3.04228	1.55089
42	1.62655	1.20831
43	-0.156355	0.158802
44	0.833264	0.368338
45	-0.193927	0.103655
46	-0.25547	0.0932445
47	-0.219483	0.04822
48	2.09146	1.36933
49	2.83658	1.32037
50	-0.00824066	0.0574137
51	1.55532	0.983917
52	-0.400653	0.0559273
53	0.577553	0.114835
54	-0.232499	0.123145
55	-0.122921	0.175509
56	0.0976432	0.0898111
57	-0.132235	0.198869
58	0.973466	0.715064
59	-0.263904	0.0968569
60	-0.227374	0.0512469
61	-0.145245	0.0469541
62	-0.228294	0.112996
63	-0.32733	0.0312566
64	-0.15962	0.108007
65	0.107519	0.285305
66	-0.200073	0.0435483
67	-0.267447	0.0968804
68	-0.24208	0.123931
69	-0.286513	0.0626735
70	-0.154646	0.0496828
71	-0.234003	0.0662023
72	-0.0734469	0.0497112
73	-0.254155	0.0688079
74	-0.228486	0.0628948
75	-0.23705	0.0738257
76	-0.186591	0.0626763
77	-0.236559	0.102247
78	-0.297215	0.0568355
79	0.704841	0.613745
80	-0.333463	0.0591223
81	-0.0195293	0.231113
82	-0.183969	0.0721413
83	-0.252004	0.053407
84	-0.336005	0.0731407
85	-0.251928	0.163029
86	0.474166	0.494713
87	-0.0419549	0.0568932
88	-0.239836	0.133804
89	-0.295348	0.101866
90	-0.0758967	0.209018
91	-0.401527	0.0349273
92	-0.344083	0.0896022
93	-0.41692	0.0405408
94	-0.211096	0.0465033
95	-0.439918	0.0262863
96	-0.434298	0.0211823
97	-0.241413	0.0715407
98	-0.252288	0.0864922
99	-0.321488	0.0453458
100	-0.423173	0.0504607
101	0.0302876	0.221788
102	-0.34071	0.0436101
103	-0.320357	0.0387416
104	-0.332367	0.0404343
105	-0.43182	0.0334874
106	-0.439159	0.021653
107	-0.354633	0.0632899
108	-0.274123	0.120845
109	-0.341581	0.0309553
110	-0.396724	0.0312915
111	-0.281901	0.0800877
112	-0.435159	0.0231835
113	-0.149214	0.0652715
114	-0.209092	0.160824
115	-0.203818	0.132832
116	-0.209695	0.121097
117	-0.236868	0.0585585
118	-0.197844	0.129084
119	-0.348478	0.0862489
120	-0.378136	0.0352981
121	-0.441758	0.0237218
122	-0.042	0.156338
123	-0.420163	0.020432
124	-0.394755	0.0352338
125	-0.427698	0.0256938
126	-0.422304	0.0350685
127	-0.397242	0.0587352
128	-0.399852	0.0348638
129	-0.432404	0.0276041
130	-0.370348	0.0318366
131	-0.384146	0.0485535
132	-0.242401	0.137416
133	0.120701	0.33145
134	0.376813	0.493846
135	0.664296	0.614007
136	-0.0390977	0.260712
137	-0.174029	0.140496
138	-0.180268	0.160585
139	-0.386818	0.0330579
140	-0.447986	0.0212557
141	-0.331332	0.0526534
142	-0.398293	0.0418983
143	-0.43964	0.0268093
144	-0.429787	0.0294656
145	-0.423865	0.0243149
146	-0.409572	0.0376005
147	-0.397798	0.0309691
148	-0.412913	0.028584
149	-0.421901	0.0245089
150	-0.422871	0.0428245
151	-0.442208	0.0280205
152	-0.425111	0.0397184
153	-0.415757	0.0302456
154	-0.281597	0.143993
155	-0.365278	0.0404126
156	-0.365725	0.0624983
157	-0.361648	0.0450242
