1	32.8295
2	29.0054
3	25.2591
4	22.7862
5	21.6854
6	20.7969
7	18.9411
8	17.3439
9	16.6562
10	16.1376
11	15.6478
12	15.4553
13	15.2341
14	14.6517
15	14.2629
16	14.115
17	13.9508
18	13.6559
19	13.5883
20	13.4405
21	13.3261
22	13.023
23	12.4685
24	11.8403
25	11.1415
26	10.8252
27	10.4601
28	10.0986
29	9.79514
30	9.41429
31	9.17552
32	9.11272
33	9.04712
34	9.00816
35	8.63824
36	8.40754
37	8.06079
38	7.86541
39	7.81218
40	7.78266
41	7.79211
42	7.7707
43	7.7603
44	7.74895
45	7.74915
46	7.74422
47	7.68697
48	7.65272
49	7.5224
50	7.40537
51	7.39364
52	7.37886
53	7.37771
54	7.37762
55	7.37762
56	7.38647
57	7.37707
58	7.37648
59	7.37604
60	7.37611
61	7.37549
62	7.37548
63	7.37686
64	7.37554
65	7.3875
66	7.36376
67	7.37056
68	7.36009
69	7.34998
70	7.34149
71	7.11716
72	6.88049
73	6.54949
74	6.469
75	6.46482
76	6.40737
77	6.39437
78	6.37686
79	6.3607
80	6.3668
81	6.35291
82	6.35308
83	6.29555
84	6.2811
85	6.24623
86	6.24958
87	6.24465
88	6.24319
89	6.24306
90	6.24597
91	6.24356
92	6.24387
93	6.24613
94	6.24884
95	6.24517
96	6.24839
97	6.24433
98	6.24798
99	6.24422
100	6.25054
101	6.24744
102	6.24421
103	6.24306
104	6.24371
105	6.24575
106	6.24365
107	6.2462
108	6.24333
109	6.24306
110	6.24363
111	6.24414
112	6.24441
113	6.24446
114	6.24306
115	6.24341
116	6.24348
117	6.24328
118	6.2477
119	6.24623
120	6.2459
121	6.25345
122	6.24371
123	6.24555
124	6.24363
125	6.24456
126	6.24306
127	6.24401
128	6.24429
129	6.24306
130	6.24546
131	6.24426
132	6.25567
133	6.24845
134	6.244
135	6.2446
136	6.24482
137	6.24695
138	6.24307
139	6.24478
140	6.24383
141	6.2466
142	6.24518
143	6.24665
144	6.25314
145	6.24474
146	6.24418
147	6.24686
148	6.244
149	6.24673
150	6.24447
151	6.24568
152	6.25407
153	6.24348
154	6.25422
155	6.24481
156	6.24426
157	6.24326
158	6.25565
159	6.24479
160	6.24743
161	6.24498
162	6.24658
163	6.24329
164	6.24346
165	6.24306
166	6.24306
167	6.24479
168	6.24408
169	6.24309
170	6.24627
171	6.24704
172	6.24423
173	6.24306
174	6.24318
175	6.24306
176	6.24717
177	6.24941
178	6.24576
179	6.24453
180	6.24401
181	6.25867
182	6.26529
183	6.24661
184	6.24457
185	6.2451
186	6.24321
187	6.24642
188	6.24834
189	6.24631
190	6.24602
191	6.24616
192	6.24804
193	6.24397
194	6.24399
195	6.25005
196	6.25519
197	6.25421
198	6.24632
199	6.24489
200	6.25115
201	6.24306
202	6.24306
203	6.24331
204	6.24339
205	6.24716
206	6.25564
207	6.2455
208	6.24598
209	6.24306
210	6.24969
211	6.26698
212	6.25655
213	6.25177
214	6.24459
215	6.24523
216	6.24946
217	6.25483
218	6.24532
219	6.24385
220	6.25316
221	6.2445
222	6.24413
223	6.2434
224	6.24355
225	6.24306
226	6.24392
227	6.24503
228	6.24413
229	6.24355
230	6.24909
231	6.24777
232	6.24521
233	6.2437
