-2.99	0
-2.97	0
-2.95	0
-2.93	0
-2.91	0
-2.89	0
-2.87	0
-2.85	0
-2.83	0
-2.81	0
-2.79	0
-2.77	0
-2.75	0
-2.73	0
-2.71	0
-2.69	0
-2.67	0
-2.65	0
-2.63	0
-2.61	0.001
-2.59	0
-2.57	0
-2.55	0
-2.53	0
-2.51	0
-2.49	0
-2.47	0
-2.45	0
-2.43	0.001
-2.41	0.001
-2.39	0.001
-2.37	0.002
-2.35	0.0025
-2.33	0.0075
-2.31	0.0025
-2.29	0.0005
-2.27	0.0025
-2.25	0.008
-2.23	0.0055
-2.21	0.001
-2.19	0.005
-2.17	0.003
-2.15	0.005
-2.13	0.0035
-2.11	0.0015
-2.09	0.0095
-2.07	0.0085
-2.05	0.0225
-2.03	0.015
-2.01	0.0145
-1.99	0.0145
-1.97	0.0295
-1.95	0.0165
-1.93	0.015
-1.91	0.02
-1.89	0.035
-1.87	0.039
-1.85	0.0395
-1.83	0.041
-1.81	0.026
-1.79	0.0365
-1.77	0.0535
-1.75	0.043
-1.73	0.039
-1.71	0.0585
-1.69	0.0465
-1.67	0.0875
-1.65	0.075
-1.63	0.0765
-1.61	0.084
-1.59	0.1015
-1.57	0.098
-1.55	0.101
-1.53	0.1205
-1.51	0.143
-1.49	0.132
-1.47	0.1465
-1.45	0.1605
-1.43	0.136
-1.41	0.1435
-1.39	0.1515
-1.37	0.171
-1.35	0.169
-1.33	0.1855
-1.31	0.1895
-1.29	0.23
-1.27	0.1945
-1.25	0.217
-1.23	0.2265
-1.21	0.2455
-1.19	0.268
-1.17	0.2535
-1.15	0.301
-1.13	0.2795
-1.11	0.291
-1.09	0.341
-1.07	0.3035
-1.05	0.3345
-1.03	0.332
-1.01	0.338
-0.99	0.3335
-0.97	0.352
-0.95	0.333
-0.93	0.386
-0.91	0.335
-0.89	0.336
-0.87	0.347
-0.85	0.3715
-0.83	0.3675
-0.81	0.4265
-0.79	0.35
-0.77	0.406
-0.75	0.387
-0.73	0.3725
-0.71	0.3865
-0.69	0.3895
-0.67	0.385
-0.65	0.3845
-0.63	0.41
-0.61	0.3895
-0.59	0.3805
-0.57	0.3795
-0.55	0.4
-0.53	0.3785
-0.51	0.388
-0.49	0.3465
-0.47	0.393
-0.45	0.358
-0.43	0.3485
-0.41	0.3805
-0.39	0.383
-0.37	0.366
-0.35	0.347
-0.33	0.343
-0.31	0.3355
-0.29	0.351
-0.27	0.3415
-0.25	0.3245
-0.23	0.3305
-0.21	0.333
-0.19	0.3095
-0.17	0.3255
-0.15	0.3055
-0.13	0.3005
-0.11	0.3045
-0.09	0.325
-0.07	0.3275
-0.05	0.304
-0.03	0.306
-0.01	0.298
0.01	0.316
0.03	0.3
0.05	0.3205
0.07	0.306
0.09	0.3025
0.11	0.307
0.13	0.305
0.15	0.3055
0.17	0.3375
0.19	0.332
0.21	0.3375
0.23	0.323
0.25	0.328
0.27	0.3475
0.29	0.3335
0.31	0.343
0.33	0.318
0.35	0.3665
0.37	0.3535
0.39	0.323
0.41	0.3405
0.43	0.352
0.45	0.3945
0.47	0.3735
0.49	0.3665
0.51	0.353
0.53	0.37
0.55	0.407
0.57	0.38
0.59	0.369
0.61	0.3785
0.63	0.388
0.65	0.404
0.67	0.3975
0.69	0.409
0.71	0.389
0.73	0.385
0.75	0.371
0.77	0.387
0.79	0.383
0.81	0.378
0.83	0.3715
0.85	0.3805
0.87	0.362
0.89	0.3625
0.91	0.3845
0.93	0.376
0.95	0.3425
0.97	0.348
0.99	0.344
1.01	0.2795
1.03	0.332
1.05	0.3325
1.07	0.348
1.09	0.2955
1.11	0.342
1.13	0.2955
1.15	0.2695
1.17	0.2495
1.19	0.2445
1.21	0.245
1.23	0.2245
1.25	0.235
1.27	0.22
1.29	0.2155
1.31	0.1795
1.33	0.1675
1.35	0.1705
1.37	0.2005
1.39	0.172
1.41	0.138
1.43	0.128
1.45	0.1485
1.47	0.123
1.49	0.1285
1.51	0.1245
1.53	0.0895
1.55	0.0935
1.57	0.09
1.59	0.0845
1.61	0.095
1.63	0.11
1.65	0.079
1.67	0.074
1.69	0.06
1.71	0.0615
1.73	0.0505
1.75	0.0465
1.77	0.047
1.79	0.0325
1.81	0.039
1.83	0.034
1.85	0.038
1.87	0.0235
1.89	0.0325
1.91	0.0165
1.93	0.0245
1.95	0.0145
1.97	0.012
1.99	0.014
2.01	0.012
2.03	0.0155
2.05	0.0095
2.07	0.009
2.09	0.005
2.11	0.0025
2.13	0.0095
2.15	0.008
2.17	0.0095
2.19	0.0005
2.21	0.0015
2.23	0.0065
2.25	0.003
2.27	0.0005
2.29	0.007
2.31	0.0015
2.33	0.002
2.35	0.001
2.37	0.0005
2.39	0
2.41	0
2.43	0.0015
2.45	0
2.47	0
2.49	0.001
2.51	0.0005
2.53	0
2.55	0.0005
2.57	0.0005
2.59	0
2.61	0.0005
2.63	0
2.65	0
2.67	0
2.69	0
2.71	0
2.73	0
2.75	0
2.77	0
2.79	0
2.81	0
2.83	0
2.85	0
2.87	0
2.89	0
2.91	0
2.93	0
2.95	0
2.97	0
2.99	0
