1	-0.443165	nan
2	-0.421581	0.0215834
3	-0.409333	0.0174733
4	-0.421276	0.0171846
5	-0.433563	0.0181148
6	-0.431771	0.0148988
7	-0.437855	0.0139846
8	-0.438163	0.0121149
9	-0.429572	0.0137098
10	-0.430707	0.0123149
11	-0.429779	0.0111778
12	-0.432159	0.0104778
13	-0.433236	0.00969821
14	-0.430266	0.00945745
15	-0.430952	0.00883112
16	-0.428011	0.00876889
17	-0.431448	0.00892561
18	-0.430558	0.0084621
19	-0.432987	0.00836462
20	-0.435264	0.00825576
21	-0.43463	0.00787838
22	-0.436651	0.0077789
23	-0.438896	0.00776472
24	-0.439443	0.00745421
25	-0.439634	0.00715237
26	-0.437797	0.00711302
27	-0.437011	0.00688952
28	-0.436469	0.00666096
29	-0.433404	0.00712079
30	-0.434706	0.0070016
31	-0.435569	0.0068267
32	-0.431582	0.0077194
33	-0.427402	0.00857021
34	-0.427524	0.00831522
35	-0.427562	0.00807424
36	-0.427799	0.00785032
37	-0.428633	0.00768069
38	-0.428251	0.0074856
39	-0.426934	0.00740915
40	-0.428167	0.00732613
41	-0.427882	0.00715092
42	-0.426126	0.00719604
43	-0.427642	0.00718837
44	-0.427035	0.00704925
45	-0.426344	0.00692542
46	-0.425339	0.00684739
47	-0.422657	0.00721703
48	-0.421825	0.00711387
49	-0.422839	0.00704059
50	-0.42331	0.00691443
51	-0.423353	0.00677763
52	-0.421821	0.00682042
53	-0.420842	0.00676166
54	-0.421717	0.00669275
55	-0.42149	0.00657387
56	-0.421986	0.00647442
57	-0.422678	0.00639743
58	-0.423811	0.00638741
59	-0.424272	0.00629512
60	-0.423758	0.00621065
61	-0.42439	0.00614057
62	-0.424153	0.00604534
63	-0.425428	0.00608372
64	-0.425008	0.00600259
65	-0.425769	0.00595822
66	-0.425638	0.00586869
67	-0.425198	0.00579715
68	-0.42547	0.00571773
69	-0.425941	0.00565387
70	-0.426241	0.00558058
71	-0.426676	0.00551857
72	-0.426747	0.00544185
73	-0.426756	0.0053668
74	-0.427209	0.00531312
75	-0.426969	0.0052473
76	-0.426944	0.00517785
77	-0.427213	0.00511724
78	-0.426933	0.00505894
79	-0.426964	0.00499459
80	-0.426797	0.00493458
81	-0.42647	0.00488424
82	-0.42598	0.00484911
83	-0.426579	0.0048276
84	-0.427047	0.00479265
85	-0.427238	0.0047398
86	-0.42658	0.00473043
87	-0.427131	0.00470818
88	-0.427408	0.00466258
89	-0.427494	0.0046107
90	-0.427932	0.00458014
91	-0.427662	0.00453754
92	-0.427485	0.00449144
93	-0.427423	0.00444331
94	-0.427168	0.00440319
95	-0.427165	0.0043566
96	-0.427173	0.00431098
97	-0.427072	0.00426751
98	-0.426927	0.00422624
99	-0.427071	0.00418581
100	-0.427441	0.00416027
